search_id,region,product_url,product_title,product_img_src,currency,main_price,old_price,product_condition,qty_sold,product_desc,average_rating,total_of_reviews,root_category,catched_at
42,MX,https://articulo.mercadolibre.com.mx/MLM-791983339-termometro-digital-herramienta-de-cocina-alimentos-y-bebidas-_JM,"Termómetro Digital Herramienta De Cocina Alimentos Y Bebidas",http://mlm-s2-p.mlstatic.com/900364-MLM42528044138_072020-I.jpg,MXN,190,None,new,3,"{"Marca": "Teco", "Codigo universal de producto": "None", "Altura": "24 cm", "Es digital": "Si"}",0,0,Cocina,"04/08/2020 13:15:32"
43,MX,https://articulo.mercadolibre.com.mx/MLM-762247115-chupon-sonaja-fruta-bebida-papilla-alimentos-con-seguro-full-_JM,"Chupón Sonaja Fruta Bebida Papilla Alimentos Con Seguro Full",http://mlm-s2-p.mlstatic.com/947239-MLM42214499439_062020-I.jpg,MXN,63,None,new,200,"{"Marca": "Veraly", "Es libre de BPA": "Si", "Condicion del item": "Nuevo", "Modelo": "Mordedera"}",5,2,"Chupones y Mordederas","04/08/2020 13:15:34"
44,MX,https://articulo.mercadolibre.com.mx/MLM-757343463-flavor-chef-sistema-de-cocina-13-en-1-alimentos-y-bebidas-_JM,"Flavor Chef Sistema De Cocina 13 En 1 Alimentos Y Bebidas",http://mlm-s2-p.mlstatic.com/754020-MLM40769748288_022020-I.jpg,MXN,2290,None,new,5,"{"Capacidad del vaso licuador": "None", "Marca": "FLAVOR CHEF", "Funciones de la procesadora de alimentos": "TRITURA,MEZCLA,PICA,AMASA,CORTA,REBANA,LICUA,MUELE", "Condicion del item": "Nuevo"}",0,0,"Pequeños Electrodomésticos","04/08/2020 13:15:37"
45,MX,https://articulo.mercadolibre.com.mx/MLM-726662725-gerber-bebida-hidratante-infantil-pera-de-118-ml-_JM,"Gerber Bebida Hidratante Infantil Pera De 118 Ml",http://mlm-s2-p.mlstatic.com/648715-MLM32497486261_102019-I.jpg,MXN,8.9,None,new,25,"{"Periodo de edad": "6 meses", "Marca": "Gerber", "Sabor": "Peras", "Codigo universal de producto": "7501058623102"}",0,0,"Comida para Bebés","04/08/2020 13:15:39"
46,MX,https://articulo.mercadolibre.com.mx/MLM-726662717-gerber-bebida-hidratante-manzana-de-118-ml-_JM,"Gerber  Bebida  Hidratante  Manzana De 118 Ml",http://mlm-s2-p.mlstatic.com/873476-MLM32497487673_102019-I.jpg,MXN,8.9,None,new,25,"{"Periodo de edad": "6 meses", "Marca": "Gerber", "Sabor": "Manzana", "Codigo universal de producto": "7501058623096"}",0,0,"Comida para Bebés","04/08/2020 13:15:41"
47,MX,https://articulo.mercadolibre.com.mx/MLM-741422823-control-de-costos-de-alimentos-y-bebidas-i-trillas-_JM,"Control De Costos De Alimentos Y Bebidas I Trillas",http://mlm-s2-p.mlstatic.com/974140-MLM33056963567_112019-I.jpg,MXN,380,None,new,5,"{"Disponibilidad de stock": "15 dias", "Autor": "*	YOUSHIMATZ NAVA, ALFREDO", "Titulo del libro": "Control de costos de alimentos y bebidas i", "Formato": "Papel"}",0,0,Libros,"04/08/2020 13:15:44"
48,MX,https://articulo.mercadolibre.com.mx/MLM-577591559-natural-day-procesador-extractor-de-alimentos-3-en-1-envio-g-_JM,"Natural Day Procesador Extractor De Alimentos 3 En 1 Envio G",http://mlm-s2-p.mlstatic.com/814248-MLM31220301913_062019-I.jpg,MXN,1179,None,new,5,"{"Orificio de entrada extra grande": "3", "Accesorios incluidos": "PEOCESADOR PARA CORTAR RAYAR Y MAS", "Marca": "SATAY ELITE", "Diametro del tubo de entrada": "2 cm"}",5,1,"Pequeños Electrodomésticos","04/08/2020 13:15:47"
49,MX,https://articulo.mercadolibre.com.mx/MLM-768215930-agua-embotellada-nestle-gerber-4-piezas-de-4-lt-osh-_JM,"Agua Embotellada Nestlé Gerber 4 Piezas De 4 Lt Osh",http://mlm-s1-p.mlstatic.com/799802-MLM41356541478_042020-I.jpg,MXN,149,None,new,5,"{"Disponibilidad de stock": "2 dias", "Marca": "Nestle", "Codigo universal de producto": "7503004606337", "Condicion del item": "Nuevo"}",0,0,"Comida para Bebés","04/08/2020 13:15:49"
50,MX,https://articulo.mercadolibre.com.mx/MLM-748886818-tapas-de-silicon-flexibles-para-alimentos-y-bebidas-_JM,"Tapas De Silicon Flexibles Para Alimentos Y Bebidas",http://mlm-s1-p.mlstatic.com/993065-MLM40323476679_012020-I.jpg,MXN,90,None,new,25,"{"Marca": "SM", "Codigo universal de producto": "4564856555429", "Condicion del item": "Nuevo", "Modelo": "6 pzs"}",5,1,Cocina,"04/08/2020 13:15:52"
51,MX,https://articulo.mercadolibre.com.mx/MLM-636335263-procesador-de-alimentos-multiblender-300w-de-potencia-_JM,"Procesador De Alimentos Multiblender 300w De Potencia",http://mlm-s2-p.mlstatic.com/600792-MLM42151316386_062020-I.jpg,MXN,1199,None,new,5,"{"Orificio de entrada extra grande": "None", "Accesorios incluidos": "None", "Marca": "Disa", "Diametro del tubo de entrada": "None"}",0,0,"Pequeños Electrodomésticos","04/08/2020 13:15:54"
